time,temperature,humidity,pressure,lux
2022/3/13 11:31:55,21.60,31.60,98368.95,2.50
2022/3/13 11:32:0,21.60,31.60,98368.95,2.50
2022/3/13 11:32:6,21.60,31.50,98368.23,2.50
2022/3/13 11:32:11,21.60,31.60,98368.57,2.50
2022/3/13 11:32:16,21.60,31.70,98369.11,2.50
2022/3/13 11:32:21,21.60,31.70,98369.41,2.50
2022/3/13 11:32:26,21.60,31.60,98369.58,2.50
2022/3/13 11:32:31,21.60,31.60,98369.41,2.50
2022/3/13 11:32:36,21.60,31.60,98369.08,2.50
2022/3/13 11:32:42,21.60,31.60,98368.57,2.50
2022/3/13 11:32:47,21.60,31.40,98369.08,2.50
2022/3/13 11:32:52,21.60,31.40,98369.58,2.50
2022/3/13 11:32:57,21.60,31.40,98369.91,2.50
2022/3/13 11:33:2,21.60,31.40,98369.23,2.50
2022/3/13 11:33:7,21.60,31.60,98369.41,2.50
2022/3/13 11:33:13,21.60,31.70,98369.58,2.50
2022/3/13 11:33:18,21.60,31.70,98369.23,2.50
2022/3/13 11:33:23,21.60,31.60,98368.73,2.50
2022/3/13 11:33:28,21.60,31.60,98369.27,2.50
2022/3/13 11:33:33,21.50,31.50,98369.23,2.50
2022/3/13 11:33:38,21.60,31.60,98369.78,2.50
2022/3/13 11:33:43,21.50,31.60,98369.41,2.50
2022/3/13 11:33:49,21.60,31.70,98368.91,2.50
2022/3/13 11:33:54,21.60,31.60,98369.58,2.50
2022/3/13 11:33:59,21.60,31.80,98369.08,2.50
2022/3/13 11:34:4,21.60,31.80,98368.07,2.50
2022/3/13 11:34:9,21.60,31.80,98367.73,2.50
2022/3/13 11:34:14,21.60,31.80,98367.40,2.50
2022/3/13 11:34:19,21.60,31.80,98367.40,2.50
2022/3/13 11:34:25,21.60,31.80,98367.73,2.50
2022/3/13 11:34:30,21.60,32.00,98367.91,2.50
2022/3/13 11:34:35,21.60,32.00,98367.20,2.50
2022/3/13 11:34:40,21.60,32.00,98367.33,2.50
2022/3/13 11:34:45,21.60,32.10,98366.95,2.50
2022/3/13 11:34:50,21.60,32.10,98366.98,2.50
2022/3/13 11:34:55,21.60,32.10,98366.83,2.50
2022/3/13 11:35:1,21.60,32.10,98367.33,2.50
2022/3/13 11:35:6,21.60,32.10,98367.49,2.50
2022/3/13 11:35:11,21.50,32.10,98365.98,2.50
2022/3/13 11:35:16,21.60,32.20,98365.83,2.50
2022/3/13 11:35:21,21.60,32.20,98365.83,2.50
2022/3/13 11:35:26,21.50,32.20,98365.32,2.50
2022/3/13 11:35:31,21.60,32.30,98365.28,2.50
2022/3/13 11:35:37,21.60,32.40,98365.28,2.50
2022/3/13 11:35:42,21.50,32.30,98365.48,2.50
2022/3/13 11:35:47,21.60,32.40,98364.45,2.50
2022/3/13 11:35:52,21.50,32.30,98363.95,2.50
2022/3/13 11:35:57,21.60,32.30,98363.41,2.50
2022/3/13 11:36:2,21.60,32.40,98362.37,2.50
2022/3/13 11:36:8,21.60,32.30,98362.03,2.50
2022/3/13 11:36:13,21.60,32.30,98362.03,2.50
2022/3/13 11:36:18,21.50,32.10,98361.49,2.50
2022/3/13 11:36:23,21.60,32.10,98361.86,2.50
2022/3/13 11:36:28,21.50,32.00,98361.16,2.50
2022/3/13 11:36:33,21.50,32.10,98361.70,2.50
2022/3/13 11:36:38,21.50,32.10,98361.66,2.50
2022/3/13 11:36:44,21.50,32.10,98363.20,2.50
2022/3/13 11:36:49,21.50,32.10,98363.00,2.50
2022/3/13 11:36:54,21.50,32.10,98363.00,2.50
2022/3/13 11:36:59,21.50,32.00,98363.50,2.50
2022/3/13 11:37:4,21.50,32.10,98363.16,2.50
2022/3/13 11:37:9,21.60,32.20,98362.83,2.50
2022/3/13 11:37:14,21.50,32.20,98362.33,2.50
2022/3/13 11:37:20,21.60,32.20,98362.66,2.50
2022/3/13 11:37:25,21.50,32.20,98363.03,2.50
2022/3/13 11:37:30,21.50,32.20,98363.70,2.50
2022/3/13 11:37:35,21.50,32.20,98363.03,2.50
2022/3/13 11:37:40,21.50,32.20,98362.87,2.50
2022/3/13 11:37:45,21.50,32.20,98362.70,2.50
2022/3/13 11:37:50,21.50,32.20,98362.70,2.50
2022/3/13 11:37:56,21.50,32.10,98363.03,2.50
2022/3/13 11:38:1,21.60,32.10,98362.70,2.50
2022/3/13 11:38:6,21.50,32.20,98362.16,2.50
2022/3/13 11:38:11,21.60,32.40,98361.33,2.50
2022/3/13 11:38:16,21.50,32.30,98361.16,2.50
2022/3/13 11:38:21,21.60,32.30,98361.33,2.50
2022/3/13 11:38:26,21.60,32.30,98360.33,2.50
2022/3/13 11:38:32,21.60,32.30,98360.03,2.50
2022/3/13 11:38:37,21.60,32.30,98359.86,2.50
2022/3/13 11:38:42,21.60,32.40,98359.33,2.50
2022/3/13 11:38:47,21.60,32.40,98358.98,2.50
2022/3/13 11:38:52,21.60,32.40,98359.16,2.50
2022/3/13 11:38:57,21.60,32.30,98358.48,2.50
2022/3/13 11:39:3,21.50,32.20,98357.95,2.50
2022/3/13 11:39:8,21.60,32.20,98357.98,2.50
2022/3/13 11:39:13,21.60,32.30,98357.48,2.50
2022/3/13 11:39:18,21.60,32.40,98356.98,2.50
2022/3/13 11:39:23,21.60,32.40,98355.95,2.50
2022/3/13 11:39:28,21.50,32.40,98356.28,2.50
2022/3/13 11:39:33,21.50,32.50,98355.44,2.50
2022/3/13 11:39:39,21.60,32.60,98355.11,2.50
2022/3/13 11:39:44,21.60,32.50,98354.94,2.50
2022/3/13 11:39:49,21.60,32.50,98354.60,2.50
2022/3/13 11:39:54,21.50,32.50,98353.56,2.50
2022/3/13 11:39:59,21.60,32.60,98353.56,2.50
2022/3/13 11:40:4,21.50,32.60,98353.23,2.50
2022/3/13 11:40:9,21.60,32.60,98352.73,2.50
2022/3/13 11:40:15,21.50,32.50,98352.39,2.50
2022/3/13 11:40:20,21.50,32.50,98351.36,2.50
2022/3/13 11:40:25,21.60,32.60,98351.19,2.50
2022/3/13 11:40:30,21.60,32.60,98351.02,2.50
2022/3/13 11:40:35,21.50,32.60,98351.05,2.50
2022/3/13 11:40:40,21.50,32.60,98351.05,2.50
2022/3/13 11:40:45,21.60,32.70,98350.85,2.50
2022/3/13 11:40:51,21.60,32.70,98351.23,2.50
2022/3/13 11:40:56,21.50,32.60,98350.72,2.50
2022/3/13 11:41:1,21.60,32.70,98350.02,2.50
2022/3/13 11:41:6,21.60,32.70,98349.35,2.50
2022/3/13 11:41:11,21.50,32.60,98348.48,2.50
2022/3/13 11:41:16,21.50,32.60,98347.69,2.50
2022/3/13 11:41:22,21.60,32.60,98347.52,2.50
2022/3/13 11:41:27,21.50,32.60,98346.97,2.50
2022/3/13 11:41:32,21.50,32.60,98346.14,2.50
2022/3/13 11:41:37,21.50,32.70,98345.64,2.50
2022/3/13 11:41:42,21.60,32.80,98345.14,2.50
2022/3/13 11:41:47,21.50,32.80,98345.14,2.50
2022/3/13 11:41:52,21.50,32.80,98344.80,2.50
2022/3/13 11:41:58,21.50,32.80,98345.47,2.50
2022/3/13 11:42:3,21.50,32.70,98345.60,2.50
2022/3/13 11:42:8,21.50,32.60,98345.23,2.50
2022/3/13 11:42:13,21.50,32.60,98345.23,2.08
2022/3/13 11:42:18,21.50,32.70,98345.89,2.50
2022/3/13 11:42:23,21.50,32.60,98345.73,2.50
2022/3/13 11:42:28,21.60,32.60,98345.02,2.50
2022/3/13 11:42:34,21.50,32.60,98344.65,2.50
2022/3/13 11:42:39,21.50,32.60,98345.36,2.50
2022/3/13 11:42:44,21.50,32.70,98344.69,2.08
2022/3/13 11:42:49,21.50,32.70,98344.69,2.08
2022/3/13 11:42:54,21.50,32.80,98344.56,2.08
2022/3/13 11:42:59,21.50,32.80,98344.23,2.08
2022/3/13 11:43:4,21.50,32.80,98344.56,2.08
2022/3/13 11:43:10,21.50,32.80,98343.69,1.67
2022/3/13 11:43:15,21.50,32.70,98343.31,1.67
2022/3/13 11:43:20,21.50,32.70,98343.35,1.67
2022/3/13 11:43:25,21.50,32.70,98343.35,1.67
2022/3/13 11:43:30,21.50,32.80,98343.85,2.08
2022/3/13 11:43:35,21.50,32.70,98343.19,2.08
2022/3/13 11:43:40,21.50,32.70,98343.56,2.08
2022/3/13 11:43:46,21.50,32.80,98341.89,2.08
2022/3/13 11:43:51,21.50,32.80,98341.05,2.50
2022/3/13 11:43:56,21.50,32.80,98339.42,2.50
2022/3/13 11:44:1,21.50,32.90,98338.39,2.50
2022/3/13 11:44:6,21.50,32.80,98339.22,2.50
2022/3/13 11:44:11,21.50,32.80,98338.34,2.50
2022/3/13 11:44:17,21.50,32.70,98337.84,2.50
2022/3/13 11:44:22,21.50,32.70,98337.52,2.08
2022/3/13 11:44:27,21.50,32.70,98337.52,1.67
2022/3/13 11:44:32,21.50,32.70,98337.05,1.67
2022/3/13 11:44:37,21.60,32.80,98336.38,1.67
2022/3/13 11:44:42,21.50,32.70,98336.38,2.08
2022/3/13 11:44:47,21.50,32.70,98336.75,2.08
2022/3/13 11:44:53,21.50,32.70,98336.42,2.50
2022/3/13 11:44:58,21.50,32.70,98336.59,2.08
2022/3/13 11:45:3,21.50,32.70,98336.42,2.08
2022/3/13 11:45:8,21.50,32.60,98335.92,2.08
2022/3/13 11:45:13,21.50,32.60,98335.75,2.08
2022/3/13 11:45:18,21.50,32.60,98336.42,2.08
2022/3/13 11:45:23,21.50,32.60,98335.58,1.67
2022/3/13 11:45:29,21.50,32.60,98335.95,1.67
2022/3/13 11:45:34,21.50,32.60,98335.79,2.08
2022/3/13 11:45:39,21.50,32.60,98335.45,2.08
2022/3/13 11:45:44,21.50,32.60,98335.45,2.08
2022/3/13 11:45:49,21.50,32.60,98334.95,1.67
2022/3/13 11:45:54,21.60,32.70,98334.45,1.67
2022/3/13 11:45:59,21.50,32.70,98333.58,1.67
2022/3/13 11:46:5,21.50,32.80,98334.08,1.67
2022/3/13 11:46:10,21.50,32.70,98334.41,1.67
2022/3/13 11:46:15,21.50,32.70,98333.88,1.67
2022/3/13 11:46:20,21.50,32.70,98334.25,1.67
2022/3/13 11:46:25,21.50,32.80,98334.75,1.67
2022/3/13 11:46:30,21.50,32.80,98335.21,1.67
2022/3/13 11:46:36,21.50,32.80,98334.88,1.67
2022/3/13 11:46:41,21.50,32.80,98334.71,1.67
2022/3/13 11:46:46,21.50,32.70,98335.42,1.67
2022/3/13 11:46:51,21.50,32.70,98335.58,1.67
2022/3/13 11:46:56,21.50,32.60,98334.41,1.67
2022/3/13 11:47:1,21.50,32.60,98333.95,1.67
2022/3/13 11:47:6,21.50,32.60,98333.08,1.67
2022/3/13 11:47:12,21.50,32.60,98333.28,1.67
2022/3/13 11:47:17,21.60,32.60,98332.95,1.67
2022/3/13 11:47:22,21.50,32.60,98332.41,1.67
2022/3/13 11:47:27,21.50,32.60,98332.75,1.67
2022/3/13 11:47:32,21.50,32.70,98332.75,1.67
2022/3/13 11:47:37,21.50,32.60,98333.25,1.67
2022/3/13 11:47:42,21.50,32.60,98333.75,1.25
2022/3/13 11:47:48,21.50,32.60,98333.41,1.67
2022/3/13 11:47:53,21.50,32.70,98333.91,1.67
2022/3/13 11:47:58,21.50,32.80,98334.25,1.67
2022/3/13 11:48:3,21.50,32.80,98333.91,1.67
2022/3/13 11:48:8,21.50,32.90,98333.91,1.67
2022/3/13 11:48:13,21.50,32.90,98333.58,2.08
2022/3/13 11:48:18,21.50,32.80,98334.13,1.67
2022/3/13 11:48:24,21.50,32.70,98333.28,1.67
2022/3/13 11:48:29,21.60,32.80,98332.63,1.67
2022/3/13 11:48:34,21.50,32.80,98332.63,1.67
2022/3/13 11:48:39,21.60,32.90,98332.99,1.67
2022/3/13 11:48:44,21.50,32.80,98332.12,1.67
2022/3/13 11:48:49,21.50,32.80,98331.62,1.67
2022/3/13 11:48:54,21.50,32.80,98331.25,1.67
2022/3/13 11:49:0,21.50,32.90,98331.41,1.67
2022/3/13 11:49:5,21.50,32.90,98331.25,1.67
2022/3/13 11:49:10,21.50,32.90,98331.75,1.67
2022/3/13 11:49:15,21.50,32.90,98331.70,1.67
2022/3/13 11:49:20,21.50,32.90,98331.54,1.67
2022/3/13 11:49:25,21.50,32.90,98331.38,1.67
2022/3/13 11:49:31,21.50,32.90,98330.54,1.67
2022/3/13 11:49:36,21.50,32.90,98330.20,1.67
2022/3/13 11:49:41,21.50,32.90,98330.03,1.67
2022/3/13 11:49:46,21.50,32.80,98329.70,1.67
2022/3/13 11:49:51,21.50,32.70,98329.38,1.67
2022/3/13 11:49:56,21.50,32.80,98329.70,1.67
2022/3/13 11:50:1,21.50,32.80,98329.38,1.67
2022/3/13 11:50:7,21.50,32.80,98328.74,1.67
2022/3/13 11:50:12,21.60,32.90,98327.87,1.67
2022/3/13 11:50:17,21.50,32.90,98328.37,2.08
2022/3/13 11:50:22,21.50,32.80,98328.88,2.08
2022/3/13 11:50:27,21.50,32.80,98328.50,1.67
2022/3/13 11:50:32,21.50,32.80,98328.83,2.08
2022/3/13 11:50:37,21.50,32.80,98328.16,2.08
2022/3/13 11:50:43,21.50,32.80,98327.45,2.08
2022/3/13 11:50:48,21.50,32.80,98327.63,2.08
2022/3/13 11:50:53,21.50,32.90,98327.29,2.08
2022/3/13 11:50:58,21.50,32.90,98327.63,2.08
2022/3/13 11:51:3,21.50,32.80,98327.59,2.08
2022/3/13 11:51:8,21.50,32.90,98327.92,2.08
2022/3/13 11:51:13,21.60,33.00,98327.88,2.08
2022/3/13 11:51:19,21.50,33.00,98327.72,2.08
2022/3/13 11:51:24,21.50,32.90,98328.05,2.08
2022/3/13 11:51:29,21.50,33.00,98327.67,2.08
2022/3/13 11:51:34,21.50,33.10,98328.05,2.08
2022/3/13 11:51:39,21.50,33.10,98327.88,2.08
2022/3/13 11:51:44,21.50,33.10,98327.55,2.08
2022/3/13 11:51:49,21.50,33.10,98327.55,2.08
2022/3/13 11:51:55,21.50,33.10,98327.59,2.08
2022/3/13 11:52:0,21.50,33.00,98327.42,2.08
2022/3/13 11:52:5,21.50,32.90,98327.75,2.08
2022/3/13 11:52:10,21.50,32.90,98328.13,2.08
2022/3/13 11:52:15,21.50,32.90,98327.63,2.08
2022/3/13 11:52:20,21.50,33.00,98326.95,2.08
2022/3/13 11:52:26,21.50,33.10,98326.79,1.67
2022/3/13 11:52:31,21.50,33.10,98326.25,1.67
2022/3/13 11:52:36,21.50,33.00,98325.92,1.67
2022/3/13 11:52:41,21.50,33.00,98325.92,2.08
2022/3/13 11:52:46,21.50,33.00,98326.45,2.08
2022/3/13 11:52:51,21.50,33.00,98326.95,2.08
2022/3/13 11:52:56,21.50,33.00,98326.59,2.08
2022/3/13 11:53:2,21.50,33.00,98325.55,2.08
2022/3/13 11:53:7,21.50,33.00,98326.42,2.08
2022/3/13 11:53:12,21.50,33.00,98326.42,2.08
2022/3/13 11:53:17,21.50,33.00,98326.59,2.08
2022/3/13 11:53:22,21.60,33.20,98327.09,1.67
2022/3/13 11:53:27,21.60,33.10,98326.75,1.67
2022/3/13 11:53:32,21.50,33.10,98326.05,1.67
2022/3/13 11:53:38,21.50,33.10,98325.55,1.67
2022/3/13 11:53:43,21.50,33.10,98324.88,1.67
2022/3/13 11:53:48,21.50,33.10,98324.92,1.67
2022/3/13 11:53:53,21.50,33.10,98324.75,2.08
2022/3/13 11:53:58,21.50,33.10,98324.71,1.67
2022/3/13 11:54:3,21.50,33.10,98325.75,1.67
2022/3/13 11:54:9,21.60,33.20,98326.42,1.67
2022/3/13 11:54:14,21.50,33.10,98326.08,2.08
2022/3/13 11:54:19,21.50,33.10,98325.92,1.67
2022/3/13 11:54:24,21.60,33.10,98326.28,2.08
2022/3/13 11:54:29,21.50,33.00,98325.92,1.67
2022/3/13 11:54:34,21.50,33.00,98325.08,2.08
2022/3/13 11:54:39,21.50,33.00,98324.71,2.08
2022/3/13 11:54:45,21.50,33.00,98323.88,2.08
2022/3/13 11:54:50,21.50,33.00,98323.38,2.08
2022/3/13 11:54:55,21.50,33.00,98322.70,2.08
2022/3/13 11:55:0,21.50,33.10,98322.17,2.08
2022/3/13 11:55:5,21.50,33.10,98322.54,2.08
2022/3/13 11:55:10,21.50,33.10,98321.70,2.08
2022/3/13 11:55:15,21.50,33.10,98321.88,2.08
2022/3/13 11:55:21,21.50,33.10,98321.91,2.08
2022/3/13 11:55:26,21.50,33.20,98322.08,1.67
2022/3/13 11:55:31,21.50,33.20,98323.41,1.67
2022/3/13 11:55:36,21.50,33.10,98321.61,2.08
2022/3/13 11:55:41,21.50,33.10,98321.45,2.08
2022/3/13 11:55:46,21.50,33.10,98321.98,2.08
2022/3/13 11:55:51,21.50,33.10,98322.11,2.08
2022/3/13 11:55:57,21.50,33.10,98321.82,2.08
2022/3/13 11:56:2,21.50,33.10,98321.32,2.08
2022/3/13 11:56:7,21.50,33.10,98320.48,1.67
2022/3/13 11:56:12,21.50,33.10,98319.81,2.08
2022/3/13 11:56:17,21.50,33.10,98319.48,2.08
2022/3/13 11:56:22,21.50,33.10,98318.65,2.08
2022/3/13 11:56:27,21.50,33.20,98318.31,2.08
2022/3/13 11:56:33,21.50,33.30,98318.15,2.50
2022/3/13 11:56:38,21.50,33.30,98317.65,2.50
2022/3/13 11:56:43,21.50,33.20,98317.28,2.50
2022/3/13 11:56:48,21.50,33.20,98316.77,2.08
2022/3/13 11:56:53,21.50,33.30,98317.28,2.08
2022/3/13 11:56:58,21.50,33.20,98317.11,2.08
2022/3/13 11:57:4,21.60,33.30,98317.44,2.08
2022/3/13 11:57:9,21.50,33.30,98316.91,2.08
2022/3/13 11:57:14,21.50,33.30,98316.94,2.08
2022/3/13 11:57:19,21.60,33.30,98317.11,2.08
2022/3/13 11:57:24,21.60,33.30,98317.41,2.08
2022/3/13 11:57:29,21.50,33.20,98317.73,2.08
2022/3/13 11:57:34,21.50,33.30,98318.44,2.50
2022/3/13 11:57:40,21.50,33.30,98316.91,2.08
2022/3/13 11:57:45,21.50,33.30,98316.73,2.50
2022/3/13 11:57:50,21.50,33.30,98316.73,2.50
2022/3/13 11:57:55,21.50,33.40,98316.73,2.50
2022/3/13 11:58:0,21.50,33.40,98315.86,2.50
2022/3/13 11:58:5,21.60,33.40,98316.06,2.08
2022/3/13 11:58:10,21.50,33.30,98315.36,2.08
2022/3/13 11:58:16,21.50,33.40,98315.03,1.67
2022/3/13 11:58:21,21.50,33.40,98315.36,2.08
2022/3/13 11:58:26,21.50,33.40,98316.20,2.50
2022/3/13 11:58:31,21.50,33.40,98313.98,2.92
2022/3/13 11:58:36,21.50,33.40,98313.69,9.58
2022/3/13 11:58:41,21.60,33.40,98313.69,17.08
2022/3/13 11:58:46,21.50,33.40,98314.19,25.83
2022/3/13 11:58:52,21.50,33.50,98315.23,38.33
2022/3/13 11:58:57,21.50,33.50,98316.23,40.00
2022/3/13 11:59:2,21.50,33.50,98316.06,41.67
2022/3/13 11:59:7,21.50,33.50,98315.91,42.08
2022/3/13 11:59:12,21.50,33.60,98315.61,41.67
2022/3/13 11:59:17,21.50,33.70,98315.77,42.50
2022/3/13 11:59:23,21.50,33.80,98315.81,42.92
2022/3/13 11:59:28,21.50,33.80,98316.14,44.17
2022/3/13 11:59:33,21.50,33.80,98316.81,45.42
2022/3/13 11:59:38,21.60,33.90,98317.31,45.83
2022/3/13 11:59:43,21.50,33.80,98317.11,46.67
2022/3/13 11:59:48,21.50,33.90,98317.28,47.92
2022/3/13 11:59:53,21.50,33.80,98317.81,48.33
2022/3/13 11:59:59,21.50,33.80,98317.11,48.75
2022/3/13 12:0:4,21.50,33.80,98317.15,49.17
2022/3/13 12:0:9,21.50,33.80,98317.31,49.58
2022/3/13 12:0:14,21.50,33.80,98317.15,48.33
2022/3/13 12:0:19,21.60,33.80,98317.31,48.75
2022/3/13 12:0:24,21.50,33.80,98317.48,48.75
2022/3/13 12:0:29,21.50,33.80,98318.02,49.17
2022/3/13 12:0:35,21.50,33.80,98318.56,50.00
2022/3/13 12:0:40,21.50,33.80,98317.89,50.83
2022/3/13 12:0:45,21.60,33.90,98317.39,53.33
2022/3/13 12:0:50,21.50,33.90,98316.89,53.33
2022/3/13 12:0:55,21.50,33.90,98316.27,53.33
2022/3/13 12:1:0,21.50,33.90,98316.09,51.67
2022/3/13 12:1:5,21.50,33.90,98315.77,50.83
2022/3/13 12:1:11,21.50,33.90,98314.92,49.58
2022/3/13 12:1:16,21.50,34.00,98314.63,50.42
2022/3/13 12:1:21,21.50,34.00,98315.30,51.25
2022/3/13 12:1:26,21.50,34.00,98315.46,53.33
2022/3/13 12:1:31,21.50,34.10,98315.97,53.33
2022/3/13 12:1:36,21.50,34.10,98315.80,53.33
2022/3/13 12:1:41,21.50,34.10,98315.97,50.42
2022/3/13 12:1:47,21.50,34.00,98315.30,50.42
2022/3/13 12:1:52,21.50,34.10,98315.63,48.33
2022/3/13 12:1:57,21.60,34.10,98315.39,45.42
2022/3/13 12:2:2,21.50,34.10,98315.02,45.42
2022/3/13 12:2:7,21.60,34.20,98315.18,49.17
2022/3/13 12:2:12,21.50,34.10,98315.48,44.58
2022/3/13 12:2:18,21.50,34.10,98315.98,45.83
2022/3/13 12:2:23,21.50,34.10,98315.31,46.25
2022/3/13 12:2:28,21.60,34.20,98315.81,43.33
2022/3/13 12:2:33,21.50,34.30,98315.73,43.75
2022/3/13 12:2:38,21.60,34.40,98316.20,51.25
2022/3/13 12:2:43,21.50,34.40,98316.16,48.75
2022/3/13 12:2:48,21.50,34.60,98315.78,55.83
2022/3/13 12:2:54,21.50,34.60,98315.41,57.08
2022/3/13 12:2:59,21.50,34.50,98314.20,56.25
2022/3/13 12:3:4,21.50,34.40,98314.38,44.17
2022/3/13 12:3:9,21.50,34.50,98315.41,44.58
2022/3/13 12:3:14,21.50,34.60,98316.16,48.33
2022/3/13 12:3:19,21.50,34.50,98316.53,47.50
2022/3/13 12:3:24,21.50,34.40,98316.36,47.50
2022/3/13 12:3:30,21.50,34.40,98315.99,46.67
2022/3/13 12:3:35,21.50,34.50,98315.66,45.42
2022/3/13 12:3:40,21.50,34.60,98314.41,45.00
2022/3/13 12:3:45,21.50,34.60,98314.25,47.50
2022/3/13 12:3:50,21.50,34.60,98314.41,47.08
2022/3/13 12:3:55,21.50,34.60,98314.20,46.25
2022/3/13 12:4:1,21.50,34.60,98313.36,45.83
2022/3/13 12:4:6,21.50,34.60,98313.16,45.00
2022/3/13 12:4:11,21.50,34.60,98314.16,42.50
2022/3/13 12:4:16,21.50,34.60,98314.45,43.33
2022/3/13 12:4:21,21.50,34.70,98315.29,48.33
2022/3/13 12:4:26,21.50,34.90,98315.66,47.08
2022/3/13 12:4:31,21.50,34.90,98315.41,46.67
2022/3/13 12:4:37,21.50,34.80,98316.20,45.83
2022/3/13 12:4:42,21.50,34.80,98316.44,48.75
2022/3/13 12:4:47,21.50,34.70,98315.64,53.33
2022/3/13 12:4:52,21.60,34.60,98315.64,53.33
2022/3/13 12:4:57,21.60,34.60,98315.64,45.42
2022/3/13 12:5:2,21.60,34.50,98315.11,45.83
2022/3/13 12:5:7,21.60,34.50,98315.44,45.42
2022/3/13 12:5:13,21.60,34.50,98315.56,45.00
2022/3/13 12:5:18,21.60,34.60,98315.36,44.58
2022/3/13 12:5:23,21.60,34.60,98315.70,44.58
2022/3/13 12:5:28,21.60,34.60,98315.86,44.17
2022/3/13 12:5:33,21.60,34.60,98315.41,38.75
2022/3/13 12:5:38,21.60,34.60,98314.69,36.67
2022/3/13 12:5:43,21.60,34.70,98314.40,37.08
2022/3/13 12:5:49,21.60,34.70,98314.31,40.00
2022/3/13 12:5:54,21.60,34.80,98314.22,40.83
2022/3/13 12:5:59,21.60,34.90,98314.59,49.58
2022/3/13 12:6:4,21.60,34.80,98314.13,49.17
2022/3/13 12:6:9,21.60,34.80,98313.97,49.17
2022/3/13 12:6:14,21.60,34.70,98314.83,48.75
2022/3/13 12:6:20,21.60,34.60,98315.17,49.17
2022/3/13 12:6:25,21.60,34.60,98315.34,49.17
2022/3/13 12:6:30,21.60,34.60,98315.17,49.58
2022/3/13 12:6:35,21.60,34.60,98314.83,50.42
2022/3/13 12:6:40,21.60,34.60,98314.70,50.42
2022/3/13 12:6:45,21.60,34.50,98314.50,50.83
2022/3/13 12:6:50,21.60,34.50,98314.17,50.83
2022/3/13 12:6:56,21.60,34.60,98313.97,50.83
2022/3/13 12:7:1,21.60,34.80,98313.42,50.83
2022/3/13 12:7:6,21.60,34.80,98312.88,50.42
2022/3/13 12:7:11,21.60,34.80,98313.38,50.00
2022/3/13 12:7:16,21.60,34.80,98313.52,50.00
2022/3/13 12:7:21,21.60,34.90,98313.84,49.58
2022/3/13 12:7:26,21.60,34.90,98313.68,49.17
2022/3/13 12:7:32,21.60,34.90,98313.68,49.17
2022/3/13 12:7:37,21.60,34.90,98313.84,49.58
2022/3/13 12:7:42,21.60,34.90,98313.68,49.17
2022/3/13 12:7:47,21.60,34.90,98313.89,43.33
2022/3/13 12:7:52,21.60,35.00,98314.05,49.17
2022/3/13 12:7:57,21.60,35.00,98314.26,49.17
2022/3/13 12:8:2,21.60,35.00,98314.09,48.75
2022/3/13 12:8:8,21.60,34.90,98314.26,48.33
2022/3/13 12:8:13,21.60,34.80,98314.05,47.50
2022/3/13 12:8:18,21.60,34.80,98314.55,47.08
2022/3/13 12:8:23,21.60,34.80,98314.89,47.08
2022/3/13 12:8:28,21.60,34.80,98315.05,47.08
2022/3/13 12:8:33,21.60,34.80,98314.55,46.67
2022/3/13 12:8:39,21.60,34.80,98314.22,46.67
2022/3/13 12:8:44,21.60,34.80,98313.89,46.25
2022/3/13 12:8:49,21.60,34.80,98313.52,46.25
2022/3/13 12:8:54,21.60,34.80,98313.38,46.25
2022/3/13 12:8:59,21.60,34.80,98312.88,46.25
2022/3/13 12:9:4,21.60,34.80,98312.22,43.33
2022/3/13 12:9:9,21.60,34.80,98311.72,43.75
2022/3/13 12:9:15,21.60,34.80,98311.88,43.33
2022/3/13 12:9:20,21.60,34.80,98312.38,42.50
2022/3/13 12:9:25,21.60,34.90,98312.25,44.17
2022/3/13 12:9:30,21.60,34.90,98312.22,44.17
2022/3/13 12:9:35,21.60,35.00,98311.38,44.17
2022/3/13 12:9:40,21.60,35.00,98312.25,44.58
2022/3/13 12:9:45,21.60,35.00,98312.09,45.83
2022/3/13 12:9:51,21.60,34.90,98311.75,45.83
2022/3/13 12:9:56,21.60,34.90,98310.92,46.25
2022/3/13 12:10:1,21.60,34.80,98311.09,46.25
2022/3/13 12:10:6,21.60,34.90,98311.79,45.42
2022/3/13 12:10:11,21.60,34.90,98311.75,45.42
2022/3/13 12:10:16,21.60,34.90,98311.79,45.42
2022/3/13 12:10:21,21.60,34.90,98311.79,45.83
2022/3/13 12:10:27,21.60,34.90,98312.16,47.08
2022/3/13 12:10:32,21.60,34.90,98312.50,46.67
2022/3/13 12:10:37,21.60,34.90,98312.88,45.42
2022/3/13 12:10:42,21.60,35.00,98312.20,45.00
2022/3/13 12:10:47,21.60,35.00,98311.53,46.25
2022/3/13 12:10:52,21.60,35.00,98311.20,46.67
2022/3/13 12:10:58,21.60,35.00,98311.20,45.83
2022/3/13 12:11:3,21.60,35.00,98310.70,44.17
2022/3/13 12:11:8,21.60,35.00,98310.70,43.75
2022/3/13 12:11:13,21.60,34.90,98311.03,44.17
2022/3/13 12:11:18,21.60,34.90,98310.53,45.00
2022/3/13 12:11:23,21.60,34.90,98310.87,45.42
2022/3/13 12:11:28,21.60,35.00,98310.53,45.00
2022/3/13 12:11:34,21.60,35.10,98309.66,43.75
2022/3/13 12:11:39,21.60,35.10,98309.66,43.33
2022/3/13 12:11:44,21.60,35.20,98310.83,43.33
2022/3/13 12:11:49,21.60,35.20,98310.96,43.75
